pkt_i,len,iat,dir
6251,1077,605638,-1
6252,20,39073,1
6253,563,571233,1
6254,20,349,-1
6255,563,1033643,-1
6256,563,1415,1
6257,20,123,-1
6258,563,468867,-1
6259,563,260,1
6260,20,106,-1
6261,563,345300,1
6262,20,161,-1
6263,1440,124078,-1
6264,1276,88,-1
6265,971,5,-1
6266,20,97,1
6267,563,107301,-1
6268,20,51,1
6269,563,1711,1
6270,20,80,-1
6271,563,57250,-1
6272,1077,4409,1
6273,20,106,-1
6274,20,35382,1
6275,563,200121,-1
6276,563,1857,1
6277,20,108,-1
6278,563,128511,-1
6279,563,1801,1
6280,20,108,-1
6281,563,127542,-1
6282,20,39947,1
6283,1077,126291,-1
6284,20,54,1
6285,563,3880,1
6286,20,75,-1
6287,563,37410,1
6288,20,82,-1
6289,1077,336796,-1
6290,1077,3797,1
6291,20,118,-1
6292,563,298941,-1
6293,563,1694,1
6294,20,100,-1
6295,563,127828,-1
6296,563,1764,1
6297,20,119,-1
6298,563,266060,-1
6299,20,38981,1
6300,563,160322,-1
6301,20,39,1
6302,563,195,1
6303,20,71,-1
6304,563,398624,-1
6305,563,962,1
6306,20,113,-1
6307,563,601738,-1
6308,563,504,1
6309,20,334,-1
6310,563,602333,-1
6311,20,38757,1
6312,563,157918,-1
6313,20,40,1
6314,563,611575,1
6315,20,155,-1
6316,563,389382,-1
6317,20,56,1
6318,563,1377,1
6319,20,140,-1
6320,563,396939,-1
6321,563,272,1
6322,20,115,-1
6323,1077,399022,-1
6324,563,957,1
6325,20,116,-1
6326,563,162925,1
6327,20,166,-1
6328,563,249056,-1
6329,563,1997,1
6330,20,98,-1
6331,563,488238,-1
6332,563,1821,1
6333,20,125,-1
6334,563,127751,-1
6335,563,1446,1
6336,20,129,-1
6337,563,129001,1
6338,20,154,-1
6339,563,34563,-1
6340,20,37170,1
6341,563,161905,-1
6342,20,32,1
6343,563,1765,1
6344,20,79,-1
6345,563,127988,-1
6346,563,264,1
6347,20,103,-1
6348,563,170788,-1
6349,563,2392,1
6350,20,149,-1
6351,1077,299295,-1
6352,20,38533,1
6353,563,126965,-1
6354,20,40,1
6355,563,1061,1
6356,20,106,-1
6357,563,532721,-1
6358,563,1404,1
6359,20,108,-1
6360,563,462095,1
6361,20,150,-1
6362,563,37964,-1
6363,563,200,1
6364,20,72,-1
6365,563,195798,-1
6366,563,1800,1
6367,20,96,-1
6368,563,303265,-1
6369,563,1865,1
6370,20,114,-1
6371,1077,127301,-1
6372,563,928,1
6373,20,108,-1
6374,563,266975,-1
6375,20,38846,1
6376,563,127811,-1
6377,20,116,1
6378,563,1406,1
6379,20,92,-1
6380,563,433017,-1
6381,563,262,1
6382,20,115,-1
6383,563,216256,1
6384,20,116,-1
6385,1077,198945,-1
6386,563,1133,1
6387,20,82,-1
6388,563,44448,1
6389,20,106,-1
6390,563,236451,-1
6391,563,1883,1
6392,20,118,-1
6393,563,130310,-1
6394,563,1413,1
6395,20,127,-1
6396,563,127729,-1
6397,20,38054,1
6398,563,126805,-1
6399,20,48,1
6400,563,1814,1
6401,20,135,-1
6402,563,128494,-1
6403,563,274,1
6404,20,102,-1
6405,563,164366,-1
6406,20,37991,1
6407,563,5794,1
6408,20,181,-1
6409,1077,233928,-1
6410,20,56,1
6411,563,1866,1
6412,20,104,-1
6413,563,129791,-1
6414,563,887,1
6415,20,67,-1
6416,563,167201,-1
6417,563,1809,1
6418,20,127,-1
6419,563,199276,-1
6420,563,1384,1
6421,20,72,-1
6422,563,262000,1
6423,20,141,-1
6424,563,132333,-1
6425,20,38930,1
6426,1077,126431,-1
6427,20,49,1
6428,1077,1861,1
6429,20,116,-1
6430,563,333091,-1
6431,563,1897,1
6432,20,90,-1
6433,563,128329,-1
6434,20,36113,1
6435,1077,138011,-1
6436,20,55,1
6437,563,313498,1
6438,20,154,-1
6439,563,480594,-1
6440,20,49,1
6441,563,1350,1
6442,20,109,-1
6443,563,266927,1
6444,20,149,-1
6445,563,140074,-1
6446,563,206,1
6447,20,92,-1
6448,563,128830,-1
6449,563,1876,1
6450,20,87,-1
6451,1440,261468,-1
6452,1276,46,-1
6453,20,10,1
6454,1425,80,-1
6455,20,38367,1
6456,652,89781,-1
6457,20,48,1
6458,563,1883,1
6459,20,123,-1
6460,1077,3294,1
6461,20,89,-1
6462,563,267127,-1
6463,20,38409,1
6464,563,28869,1
6465,20,117,-1
6466,563,97188,-1
6467,20,20,1
6468,563,2435,1
6469,20,60,-1
6470,563,126821,-1
6471,20,39722,1
6472,563,87979,-1
6473,20,54,1
6474,563,1805,1
6475,20,108,-1
6476,1106,619807,-1
6477,563,3555,1
6478,20,94,-1
6479,563,61,1
6480,20,82,-1
6481,563,247730,-1
6482,563,2319,1
6483,20,97,-1
6484,1077,295472,-1
6485,563,2850,1
6486,20,153,-1
6487,563,302037,-1
6488,563,216,1
6489,20,107,-1
6490,563,1602374,-1
6491,563,960,1
6492,20,88,-1
6493,563,896298,-1
6494,563,474,1
6495,20,102,-1
6496,563,735993,-1
6497,20,39109,1
6498,563,134858,-1
6499,20,18,1
6500,563,17505054,1
6501,20,136,-1
6502,1077,475841,-1
6503,20,63,1
6504,563,30508712,1
6505,20,147,-1
6506,1077,479194,-1
6507,20,50,1
6508,563,228646275,1
6509,20,158,-1
6510,563,359923,-1
6511,20,54,1
6512,563,48618959,1
6513,20,185,-1
6514,563,180984,-1
6515,20,46,1
6516,563,1737,1
6517,20,130,-1
6518,563,298754,-1
6519,563,1658,1
6520,20,104,-1
6521,563,512734,-1
6522,20,37524,1
6523,563,7960783,1
6524,20,161,-1
6525,563,190230,-1
6526,20,40,1
6527,563,1856,1
6528,20,93,-1
6529,563,294919,-1
6530,563,1889,1
6531,20,111,-1
6532,563,398130,-1
6533,20,39210,1
6534,1077,3068269,1
6535,20,140,-1
6536,563,289387,-1
6537,20,59,1
6538,563,165,1
6539,20,92,-1
6540,563,199783,-1
6541,563,237,1
6542,20,102,-1
6543,1077,6215295,1
6544,20,140,-1
6545,1077,573857,-1
6546,563,1342,1
6547,20,99,-1
6548,563,605810,-1
6549,563,277,1
6550,20,121,-1
6551,1440,498419,-1
6552,171,56,-1
6553,20,11,1
6554,1440,196938,-1
6555,685,41,-1
6556,20,21,1
6557,563,4021,1
6558,20,135,-1
6559,1480,2204,1
6560,131,79,1
6561,20,62,-1
6562,563,91,1
6563,20,53,-1
6564,1440,492082,-1
6565,171,48,-1
6566,20,10,1
6567,563,129461,-1
6568,20,38978,1
6569,563,126462,-1
6570,20,40,1
6571,563,447,1
6572,20,106,-1
6573,1077,723051,-1
6574,563,1871,1
6575,20,104,-1
6576,1440,481492,-1
6577,1276,56,-1
6578,20,25,1
6579,1440,76,-1
6580,1343,20,-1
6581,20,22,1
6582,1440,127357,-1
6583,1276,95,-1
6584,20,25,1
6585,750,20,-1
6586,20,37724,1
6587,563,79260,1
6588,1480,2052,1
6589,20,257,-1
6590,160,26,1
6591,20,83,-1
6592,563,6428,1
6593,20,134,-1
6594,563,1141,1
6595,20,198,-1
6596,563,1051,1
6597,20,192,-1
6598,563,343024,-1
6599,20,89,1
6600,1358,101786,-1
6601,20,66,1
6602,1440,967,-1
6603,20,51,1
6604,1276,66,-1
6605,20,30,1
6606,1440,25,-1
6607,20,11,1
6608,1276,17,-1
6609,20,10,1
6610,1077,408,1
6611,20,396,-1
6612,1358,25624,-1
6613,20,36635,1
6614,1358,63624,-1
6615,20,96,1
6616,1440,838,-1
6617,20,15,1
6618,1276,41,-1
6619,20,10,1
6620,1440,157,-1
6621,20,10,1
6622,1276,17,-1
6623,20,7,1
6624,1358,69793,-1
6625,20,38,1
6626,563,470,1
6627,20,92,-1
6628,1358,6490,-1
6629,20,38244,1
6630,1358,11603,-1
6631,1440,966,-1
6632,20,28,1
6633,88,41,-1
6634,20,298,1
6635,1480,339,1
6636,645,43,1
6637,20,90,-1
6638,563,1070,1
6639,20,72,-1
6640,1077,126079,-1
6641,1480,565,1
6642,645,104,1
6643,20,101,-1
6644,563,129771,-1
6645,563,943,1
6646,20,71,-1
6647,563,200,1
6648,20,58,-1
6649,563,379650,-1
6650,563,1065,1
6651,20,158,-1
6652,563,2306,1
6653,20,123,-1
6654,1358,194889,-1
6655,1440,198,-1
6656,20,25,1
6657,375,49,-1
6658,563,1353,1
6659,20,83,-1
6660,563,4874,1
6661,20,147,-1
6662,563,399,1
6663,20,147,-1
6664,563,361,1
6665,20,198,-1
6666,563,166,1
6667,20,66,-1
6668,563,378,1
6669,20,129,-1
6670,563,258,1
6671,20,118,-1
6672,1358,118913,-1
6673,253,963,-1
6674,20,21,1
6675,563,1013,1
6676,20,87,-1
6677,1440,375922,-1
6678,171,46,-1
6679,20,10,1
6680,563,948,1
6681,20,68,-1
6682,1440,99220,-1
6683,1276,51,-1
6684,20,15,1
6685,1358,16,-1
6686,176,27718,-1
6687,20,38,1
6688,1077,1519,1
6689,20,102,-1
6690,563,54,1
6691,20,92,-1
6692,1358,66483,-1
6693,20,38106,1
6694,253,20581,-1
6695,20,41,1
6696,1358,87110,-1
6697,20,41,1
6698,253,46845,-1
6699,20,37,1
6700,563,1314,1
6701,20,118,-1
6702,1358,43656,-1
6703,20,36231,1
6704,253,53346,-1
6705,20,41,1
6706,563,1039,1
6707,20,97,-1
6708,1358,14072,-1
6709,20,39429,1
6710,253,72338,-1
6711,20,39,1
6712,563,1074,1
6713,20,128,-1
6714,1358,144560,-1
6715,1281,20512,-1
6716,20,50,1
6717,563,337,1
6718,20,138,-1
6719,563,862,1
6720,20,163,-1
6721,563,92,1
6722,20,114,-1
6723,1440,70802,-1
6724,1276,49,-1
6725,20,108,1
6726,1358,44,-1
6727,20,40035,1
6728,176,14376,-1
6729,20,413,1
6730,1358,249100,-1
6731,20,51,1
6732,1440,154,-1
6733,20,10,1
6734,1343,34,-1
6735,20,9,1
6736,1358,99448,-1
6737,20,48,1
6738,856,28034,-1
6739,20,42,1
6740,1358,72576,-1
6741,20,37,1
6742,253,56139,-1
6743,20,41,1
6744,1077,15436,1
6745,20,140,-1
6746,1077,66,1
6747,20,59,-1
6748,563,28775,1
6749,20,162,-1
6750,1358,1249,-1
6751,20,37589,1
6752,767,44894,-1
6753,20,60,1
6754,563,1011,1
6755,20,62,-1
6756,1440,412891,-1
6757,1276,46,-1
6758,20,11,1
6759,1425,108,-1
6760,1440,546,-1
6761,20,11,1
6762,1276,31,-1
6763,1440,159,-1
6764,20,13,1
6765,1276,28,-1
6766,563,961,1
6767,20,122,-1
6768,563,94,1
6769,20,83,-1
6770,1358,127192,-1
6771,1440,163,-1
6772,20,15,1
6773,1276,27,-1
6774,1440,183,-1
6775,20,15,1
6776,1232,19,-1
6777,20,38770,1
6778,1358,33041,-1
6779,20,51,1
6780,1440,154,-1
6781,20,13,1
6782,1276,29,-1
6783,20,8,1
6784,1440,55283,-1
6785,20,55,1
6786,1326,13,-1
6787,20,8,1
6788,1440,247080,-1
6789,20,36,1
6790,171,36,-1
6791,20,10,1
6792,1358,97423,-1
6793,20,38,1
6794,253,30096,-1
6795,20,39,1
6796,1358,88804,-1
6797,20,36,1
6798,767,38463,-1
6799,20,39,1
6800,563,4208874,-1
6801,20,49,1
6802,563,797,1
6803,20,118,-1
6804,1358,202328,-1
6805,1440,265,-1
6806,20,15,1
6807,889,93,-1
6808,563,485,1
6809,20,79,-1
6810,563,299269,-1
6811,563,788,1
6812,20,124,-1
6813,563,198320,-1
6814,20,39077,1
6815,1077,114346,1
6816,20,107,-1
6817,1077,12377,-1
6818,20,15,1
6819,563,4428470,-1
6820,20,54,1
6821,563,2393408,1
6822,20,159,-1
6823,563,511691,-1
6824,20,51,1
6825,1077,241,1
6826,20,142,-1
6827,563,501219,-1
6828,563,957,1
6829,20,89,-1
6830,563,181,1
6831,20,56,-1
6832,1358,899101,-1
6833,1440,185,-1
6834,20,25,1
6835,375,51,-1
6836,20,36573,1
6837,1440,59678,-1
6838,20,56,1
6839,1276,15,-1
6840,20,7,1
6841,1440,79,-1
6842,1276,6,-1
6843,20,13,1
6844,20,52,1
6845,1358,121,-1
6846,20,11,1
6847,563,130,1
6848,20,100,-1
6849,70,30504,-1
6850,1077,3184,1
6851,20,144,-1
6852,1440,63879,-1
6853,1276,47,-1
6854,20,10,1
6855,1358,85,-1
6856,20,37348,1
6857,563,19868,1
6858,20,91,-1
6859,563,1203,1
6860,20,74,-1
6861,563,893,1
6862,20,98,-1
6863,563,1180,1
6864,20,70,-1
6865,563,1154,1
6866,20,96,-1
6867,176,41651,-1
6868,20,338,1
6869,1077,392028,-1
6870,20,53,1
6871,563,1557,1
6872,20,99,-1
6873,1358,404211,-1
6874,1281,680,-1
6875,20,20,1
6876,1480,643,1
6877,1480,53,1
6878,1201,20,1
6879,20,17,-1
6880,20,55,-1
6881,1117,10,1
6882,20,53,-1
6883,563,197051,-1
6884,563,286,1
6885,20,113,-1
6886,1077,397681,-1
6887,563,1203,1
6888,20,108,-1
6889,563,274,1
6890,20,85,-1
6891,1358,99252,-1
6892,253,26993,-1
6893,20,40,1
6894,563,957,1
6895,20,65,-1
6896,563,373,1
6897,20,57,-1
6898,563,317,1
6899,20,52,-1
6900,1440,182691,-1
6901,171,44,-1
6902,20,16,1
6903,1358,87975,-1
6904,20,37585,1
6905,767,1962,-1
6906,20,15,1
6907,563,3796,1
6908,20,105,-1
6909,563,730,1
6910,20,70,-1
6911,563,554836,-1
6912,20,37993,1
6913,563,264960,-1
6914,20,40,1
6915,563,269,1
6916,20,110,-1
6917,1077,404728,-1
6918,563,2105,1
6919,20,126,-1
6920,1358,493931,-1
6921,1440,190,-1
6922,20,36,1
6923,1343,13,-1
6924,1358,6,-1
6925,20,6,1
6926,1440,149,-1
6927,1276,16,-1
6928,20,7,1
6929,1440,229,-1
6930,1276,17,-1
6931,20,5,1
6932,1358,95128,-1
6933,1440,32125,-1
6934,20,41,1
6935,1276,41,-1
6936,1440,300,-1
6937,20,15,1
6938,1440,32,-1
6939,1194,6,-1
6940,20,5,1
6941,1440,133,-1
6942,1276,10,-1
6943,20,7,1
6944,1440,239,-1
6945,1276,13,-1
6946,20,7,1
6947,563,304,1
6948,20,118,-1
6949,1440,127709,-1
6950,1276,42,-1
6951,20,11,1
6952,1440,411,-1
6953,1276,20,-1
6954,20,8,1
6955,1440,231,-1
6956,1276,10,-1
6957,20,9,1
6958,1440,347,-1
6959,1276,25,-1
6960,20,9,1
6961,1440,130,-1
6962,1276,15,-1
6963,20,7,1
6964,1358,185,-1
6965,563,108,1
6966,20,72,-1
6967,1358,131205,-1
6968,1440,164,-1
6969,20,16,1
6970,1276,25,-1
6971,1358,275,-1
6972,20,16,1
6973,1440,746,-1
6974,1276,22,-1
6975,20,9,1
6976,1440,199,-1
6977,1276,7,-1
6978,20,7,1
6979,1440,302,-1
6980,1276,12,-1
6981,20,16,1
6982,563,101,1
6983,1440,176,-1
6984,1276,14,-1
6985,20,5,1
6986,20,16,-1
6987,1358,128303,-1
6988,1358,185,-1
6989,20,27,1
6990,1358,2513,-1
6991,1440,295,-1
6992,20,17,1
6993,1440,30,-1
6994,1194,7,-1
6995,20,5,1
6996,1440,395,-1
6997,1276,25,-1
6998,20,8,1
6999,1440,756,-1
7000,1276,22,-1
7001,20,9,1
7002,1440,164,-1
7003,1276,19,-1
7004,20,6,1
7005,1358,204,-1
7006,20,39809,1
7007,1440,83749,-1
7008,1276,46,-1
7009,20,10,1
7010,1440,2100,-1
7011,1276,26,-1
7012,20,10,1
7013,1440,205,-1
7014,1276,9,-1
7015,20,10,1
7016,563,107,1
7017,20,144,-1
7018,1440,269,-1
7019,1276,30,-1
7020,20,19,1
7021,1440,172,-1
7022,1276,7,-1
7023,20,7,1
7024,1440,405,-1
7025,1276,10,-1
7026,20,9,1
7027,1440,39725,-1
7028,1276,68,-1
7029,20,11,1
7030,563,343,1
7031,20,96,-1
7032,1440,83775,-1
7033,1276,41,-1
7034,20,11,1
7035,1440,3005,-1
7036,1276,24,-1
7037,20,9,1
7038,1440,234,-1
7039,1276,24,-1
7040,20,9,1
7041,1358,162,-1
7042,1358,322,-1
7043,20,11,1
7044,1440,182,-1
7045,1276,20,-1
7046,20,6,1
7047,563,277,1
7048,20,97,-1
7049,1440,908,-1
7050,1276,17,-1
7051,20,15,1
7052,1358,15976,-1
7053,1440,21583,-1
7054,20,39,1
7055,1276,47,-1
7056,20,38408,1
7057,1358,47355,-1
7058,1358,132,-1
7059,20,11,1
7060,1440,2686,-1
7061,1276,23,-1
7062,20,7,1
7063,1440,249,-1
7064,1276,22,-1
7065,20,9,1
7066,1358,525,-1
7067,20,103,1
7068,1440,113,-1
7069,1276,21,-1
7070,20,8,1
7071,1358,221,-1
7072,20,97,1
7073,1440,720,-1
7074,1276,19,-1
7075,20,7,1
7076,563,281,1
7077,20,94,-1
7078,1440,37230,-1
7079,1276,46,-1
7080,20,12,1
7081,1440,117,-1
7082,1276,16,-1
7083,20,6,1
7084,1440,85137,-1
7085,1276,53,-1
7086,20,11,1
7087,1440,31,-1
7088,1276,6,-1
7089,20,6,1
7090,1440,2606,-1
7091,1276,23,-1
7092,20,8,1
7093,1440,208,-1
7094,1276,13,-1
7095,20,6,1
7096,1440,450,-1
7097,1276,11,-1
7098,20,8,1
7099,563,147,1
7100,20,94,-1
7101,1440,941,-1
7102,1276,22,-1
7103,20,9,1
7104,1440,180,-1
7105,1276,10,-1
7106,20,8,1
7107,1440,247,-1
7108,1276,12,-1
7109,20,8,1
7110,1440,252,-1
7111,1276,9,-1
7112,20,6,1
7113,563,312,1
7114,20,92,-1
7115,1358,36717,-1
7116,1440,171,-1
7117,20,17,1
7118,1276,25,-1
7119,1440,143,-1
7120,20,11,1
7121,1276,19,-1
7122,1358,218,-1
7123,20,15,1
7124,1440,84829,-1
7125,1276,47,-1
7126,20,10,1
7127,1440,445,-1
7128,1276,26,-1
7129,20,41,1
7130,1440,2554,-1
7131,1276,22,-1
7132,20,9,1
7133,1440,185,-1
7134,1276,10,-1
7135,20,6,1
7136,1440,250,-1
7137,1276,19,-1
7138,20,7,1
7139,1440,185,-1
7140,1276,7,-1
7141,20,14,1
7142,563,546,1
7143,20,194,-1
7144,1440,7,-1
7145,1276,12,-1
7146,20,5,1
7147,1440,226,-1
7148,1276,9,-1
7149,20,5,1
7150,1440,242,-1
7151,1276,23,-1
7152,20,7,1
7153,1440,260,-1
7154,1276,6,-1
7155,20,5,1
7156,1440,185,-1
7157,1276,15,-1
7158,20,5,1
7159,563,325,1
7160,20,89,-1
7161,1358,37889,-1
7162,1440,117,-1
7163,20,14,1
7164,1276,25,-1
7165,1358,230,-1
7166,20,44,1
7167,1440,295,-1
7168,1276,21,-1
7169,20,6,1
7170,1440,35621,-1
7171,1276,43,-1
7172,20,10,1
7173,563,248,1
7174,20,162,-1
7175,1440,47920,-1
7176,1276,50,-1
7177,20,11,1
7178,1440,13,-1
7179,1276,5,-1
7180,20,5,1
7181,1440,2234,-1
7182,1276,21,-1
7183,20,8,1
7184,1440,180,-1
7185,1276,10,-1
7186,20,6,1
7187,1440,257,-1
7188,1276,18,-1
7189,20,6,1
7190,1440,195,-1
7191,1064,10,-1
7192,20,6,1
7193,1440,7560,-1
7194,1276,23,-1
7195,20,7,1
7196,1440,984,-1
7197,1276,22,-1
7198,20,8,1
7199,1440,132,-1
7200,1276,10,-1
7201,20,7,1
7202,1440,308,-1
7203,1276,20,-1
7204,20,27,1
7205,1440,134,-1
7206,1276,7,-1
7207,20,6,1
7208,1440,236,-1
7209,1276,11,-1
7210,20,8,1
7211,563,133,1
7212,20,146,-1
7213,1358,9629,-1
7214,20,37162,1
7215,1440,47416,-1
7216,1276,48,-1
7217,20,11,1
7218,1440,42,-1
7219,1276,9,-1
7220,20,9,1
7221,1440,279,-1
7222,1276,13,-1
7223,20,6,1
7224,1440,194,-1
7225,1276,5,-1
7226,20,5,1
7227,563,36,1
7228,20,44,-1
7229,1358,94,-1
7230,1077,3426,1
7231,20,84,-1
7232,1077,308,1
7233,20,144,-1
7234,1077,286,1
7235,20,82,-1
7236,1077,441,1
7237,20,81,-1
7238,1077,54,1
7239,20,44,-1
7240,1077,164,1
7241,20,84,-1
7242,1440,14847,-1
7243,1276,59,-1
7244,20,12,1
7245,1440,27,-1
7246,1276,6,-1
7247,20,5,1
7248,1440,3234,-1
7249,1276,23,-1
7250,20,7,1
7251,1358,207,-1
7252,563,83,1
7253,20,97,-1
7254,659,1147,-1
7255,20,37934,1
7256,1358,33957,-1
7257,1440,157,-1
7258,20,1,1
7259,1276,8,-1
7260,20,30,1
7261,1440,247,-1
7262,1276,23,-1
7263,20,7,1
7264,1440,149,-1
7265,1276,5,-1
7266,20,6,1
7267,1440,307,-1
7268,1276,18,-1
7269,20,6,1
7270,1440,187,-1
7271,1276,8,-1
7272,20,7,1
7273,1358,211,-1
7274,20,279,1
7275,1358,18882,-1
7276,1440,509,-1
7277,20,27,1
7278,1276,44,-1
7279,20,291,1
7280,713,33625,-1
7281,20,149,1
7282,1440,54734,-1
7283,1276,56,-1
7284,20,23,1
7285,1440,96,-1
7286,1276,10,-1
7287,20,17,1
7288,1440,198,-1
7289,1276,10,-1
7290,20,5,1
7291,563,104,1
7292,20,184,-1
7293,1440,20,-1
7294,1276,14,-1
7295,20,16,1
7296,1440,158,-1
7297,1276,5,-1
7298,20,5,1
7299,1440,247,-1
7300,1276,10,-1
7301,20,7,1
7302,1358,14585,-1
7303,1440,278,-1
7304,20,25,1
7305,1276,25,-1
7306,563,133,1
7307,20,83,-1
7308,1440,85658,-1
7309,1276,68,-1
7310,20,34,1
7311,1440,27,-1
7312,1276,10,-1
7313,20,7,1
7314,1440,1614,-1
7315,1276,18,-1
7316,20,17,1
7317,1440,107,-1
7318,1276,8,-1
7319,20,5,1
7320,563,509,1
7321,1440,4,-1
7322,1276,37,-1
7323,20,9,1
7324,20,104,-1
7325,1440,102,-1
7326,1276,14,-1
7327,20,16,1
7328,1440,13148,-1
7329,1276,47,-1
7330,20,12,1
7331,1358,77,-1
7332,892,17845,-1
7333,20,36,1
7334,1440,57735,-1
7335,1276,47,-1
7336,20,11,1
7337,1440,82,-1
7338,1276,8,-1
7339,20,6,1
7340,1440,302,-1
7341,1276,11,-1
7342,20,41,1
7343,1440,205,-1
7344,1276,15,-1
7345,20,16,1
7346,1440,230,-1
7347,1276,7,-1
7348,20,9,1
7349,1440,152,-1
7350,1276,9,-1
7351,20,5,1
7352,563,190,1
7353,20,86,-1
7354,1440,5447,-1
7355,1276,63,-1
7356,20,11,1
7357,1358,25,-1
7358,20,39504,1
7359,713,24029,-1
7360,20,116,1
7361,1440,28901,-1
7362,1276,41,-1
7363,20,11,1
7364,1358,123,-1
7365,20,32,1
7366,1440,1104,-1
7367,1276,22,-1
7368,20,8,1
7369,1440,182,-1
7370,1276,10,-1
7371,20,6,1
7372,1440,436,-1
7373,563,5,1
7374,1276,5,-1
7375,20,23,1
7376,20,31,-1
7377,1440,237,-1
7378,1276,15,-1
7379,20,5,1
7380,1358,145,-1
7381,1440,9311,-1
7382,20,49,1
7383,1276,39,-1
7384,1358,6,-1
7385,20,7,1
7386,1358,84101,-1
7387,1440,145,-1
7388,20,15,1
7389,1276,25,-1
7390,1358,210,-1
7391,563,5,1
7392,20,56,-1
7393,1440,198,-1
7394,20,12,1
7395,1276,20,-1
7396,1440,277,-1
7397,20,10,1
7398,1276,26,-1
7399,1440,123,-1
7400,20,10,1
7401,1276,17,-1
7402,1440,211,-1
7403,20,10,1
7404,1276,18,-1
7405,736,2321,-1
7406,20,13,1
7407,1440,12150,-1
7408,1276,61,-1
7409,20,14,1
7410,1440,905,-1
7411,1276,27,-1
7412,20,10,1
7413,1358,112,-1
7414,1440,3121,-1
7415,20,15,1
7416,1276,32,-1
7417,563,288,1
7418,20,111,-1
7419,1440,78339,-1
7420,1252,56,-1
7421,20,13,1
7422,1440,15,-1
7423,1252,5,-1
7424,20,6,1
7425,1440,218,-1
7426,1252,11,-1
7427,20,7,1
7428,563,1507,1
7429,20,127,-1
7430,1077,503,1
7431,20,133,-1
7432,406,29531,-1
7433,20,39943,1
7434,1440,419306,-1
7435,20,55,1
7436,1276,26,-1
7437,20,10,1
7438,1425,15,-1
7439,20,7,1
7440,1440,216,-1
7441,20,12,1
7442,1276,18,-1
7443,20,9,1
7444,563,75,1
7445,20,73,-1
7446,1358,13,-1
7447,1440,27408,-1
7448,20,39,1
7449,1276,41,-1
7450,1440,12634,-1
7451,20,40,1
7452,1276,39,-1
7453,20,39457,1
7454,1358,33421,-1
7455,20,62,1
7456,1440,95,-1
7457,20,10,1
7458,1276,17,-1
7459,20,8,1
7460,1440,474,-1
7461,20,15,1
7462,1276,38,-1
7463,20,10,1
7464,1440,164,-1
7465,20,15,1
7466,1440,22,-1
7467,20,10,1
7468,1194,20,-1
7469,1358,153,-1
7470,20,15,1
7471,563,63,1
7472,20,59,-1
7473,1440,12667,-1
7474,1276,21,-1
7475,20,7,1
7476,1440,207,-1
7477,1276,13,-1
7478,20,8,1
7479,1440,799,-1
7480,489,22,-1
7481,20,8,1
7482,1440,82163,-1
7483,1276,49,-1
7484,20,11,1
7485,1440,46,-1
7486,1276,7,-1
7487,20,7,1
7488,1358,293,-1
7489,1440,444,-1
7490,20,15,1
7491,1276,30,-1
7492,1440,136,-1
7493,20,13,1
7494,1276,19,-1
7495,1440,219,-1
7496,20,15,1
7497,1276,20,-1
7498,1358,180,-1
7499,20,11,1
7500,563,216,1
7501,20,69,-1
7502,1440,11516,-1
7503,1276,46,-1
7504,20,10,1
7505,480,33004,-1
7506,20,38958,1
7507,1358,13047,-1
7508,1440,180,-1
7509,20,20,1
7510,1276,34,-1
7511,20,37,1
7512,1440,82,-1
7513,1276,18,-1
7514,20,6,1
7515,1440,240,-1
7516,1440,12,-1
7517,20,8,1
7518,1194,20,-1
7519,1440,135,-1
7520,1276,9,-1
7521,563,5,1
7522,20,30,1
7523,20,61,-1
7524,1440,163,-1
7525,1276,5,-1
7526,20,6,1
7527,1440,12655,-1
7528,1276,23,-1
7529,20,7,1
7530,563,449,1
7531,20,102,-1
7532,1358,15156,-1
7533,20,37462,1
7534,1358,42450,-1
7535,1440,177,-1
7536,20,16,1
7537,1440,25,-1
7538,1194,5,-1
7539,20,6,1
7540,1440,456,-1
7541,1276,13,-1
7542,20,7,1
7543,1440,268,-1
7544,1276,18,-1
7545,20,6,1
7546,1440,378,-1
7547,1276,25,-1
7548,20,7,1
7549,1440,239,-1
7550,1276,10,-1
7551,20,6,1
7552,1279,2273,-1
7553,20,265,1
7554,1440,5330,-1
7555,1276,47,-1
7556,20,12,1
7557,1358,8668,-1
7558,20,329,1
7559,1440,73936,-1
7560,1276,56,-1
7561,20,10,1
7562,1440,14,-1
7563,1276,5,-1
7564,20,6,1
7565,1440,244,-1
7566,1276,13,-1
7567,20,6,1
7568,563,168,1
7569,1440,59,-1
7570,1276,50,-1
7571,20,9,1
7572,20,16,-1
7573,1440,144,-1
7574,1276,5,-1
7575,20,7,1
7576,1440,180,-1
7577,1276,36,-1
7578,20,6,1
7579,1440,9582,-1
7580,1276,49,-1
7581,20,10,1
7582,563,360,1
7583,20,163,-1
7584,122,28609,-1
7585,20,38235,1
7586,1358,21584,-1
7587,1440,144,-1
7588,20,15,1
7589,1276,26,-1
7590,20,108,1
7591,1440,120,-1
7592,1440,19,-1
7593,20,7,1
7594,1194,20,-1
7595,1440,162,-1
7596,20,12,1
7597,1276,16,-1
7598,1440,375,-1
7599,20,41,1
7600,1276,21,-1
7601,20,75,1
7602,563,53,1
7603,1440,108,-1
7604,1276,14,-1
7605,20,7,1
7606,20,32,-1
7607,1358,11567,-1
7608,1440,344,-1
7609,20,14,1
7610,1276,60,-1
7611,1358,108,-1
