pkt_i,len,iat,dir
1438,1276,14,-1
1439,1440,5,-1
1440,1276,4,-1
1441,20,19,1
1442,1358,3420,-1
1443,1358,33518,-1
1444,20,16,1
1445,1440,32431,-1
1446,1276,98,-1
1447,20,25,1
1448,1358,57,-1
1449,1440,9,-1
1450,1276,5,-1
1451,1358,15,-1
1452,20,14,1
1453,563,411,1
1454,20,121,-1
1455,1358,7994,-1
1456,1358,23,-1
1457,20,10,1
1458,1440,28110,-1
1459,1276,41,-1
1460,20,15,1
1461,1440,1147,-1
1462,1276,27,-1
1463,20,11,1
1464,563,406,1
1465,20,87,-1
1466,1440,633,-1
1467,1276,12,-1
1468,20,241,1
1469,563,95,1
1470,20,56,-1
1471,1440,463,-1
1472,1276,36,-1
1473,20,20,1
1474,1440,27,-1
1475,1440,9,-1
1476,1194,5,-1
1477,1440,5,-1
1478,1392,5,-1
1479,20,151,1
1480,563,591,1
1481,20,162,-1
1482,1358,1662,-1
1483,1358,226,-1
1484,20,114,1
1485,1440,3699,-1
1486,1276,29,-1
1487,20,11,1
1488,1358,17,-1
1489,1440,275,-1
1490,1440,10,-1
1491,1440,5,-1
1492,1440,5,-1
1493,1440,5,-1
1494,948,4,-1
1495,20,77,1
1496,1440,1925,-1
1497,1276,25,-1
1498,20,20,1
1499,1440,24,-1
1500,1276,6,-1
1501,20,15,1
1502,1358,1472,-1
1503,1440,8023,-1
1504,20,20,1
1505,1440,51,-1
1506,1440,20,-1
1507,1112,5,-1
1508,1440,5,-1
1509,1440,5,-1
1510,1440,5,-1
1511,1112,5,-1
1512,20,15,1
1513,1358,36412,-1
1514,1358,75,-1
1515,20,15,1
1516,1440,34193,-1
1517,1276,39,-1
1518,20,20,1
1519,1440,14,-1
1520,1440,4,-1
1521,1358,4,-1
1522,20,66,1
1523,563,398,1
1524,20,70,-1
1525,1440,7120,-1
1526,1276,24,-1
1527,20,92,1
1528,1440,27471,-1
1529,1276,46,-1
1530,20,21,1
1531,1440,1106,-1
1532,1276,22,-1
1533,20,18,1
1534,1440,953,-1
1535,1276,26,-1
1536,20,22,1
1537,1358,566,-1
1538,1440,576,-1
1539,20,11,1
1540,1276,33,-1
1541,1440,15,-1
1542,1276,4,-1
1543,1440,3,-1
1544,1440,3,-1
1545,1194,4,-1
1546,1358,2,-1
1547,20,37,1
1548,1358,63,-1
1549,1358,2290,-1
1550,20,19,1
1551,1358,180,-1
1552,1440,6296,-1
1553,20,20,1
1554,1276,36,-1
1555,1440,463,-1
1556,20,17,1
1557,1440,34,-1
1558,1194,7,-1
1559,1358,4,-1
1560,20,58,1
1561,1358,540,-1
1562,1358,13,-1
1563,20,8,1
1564,1440,4298,-1
1565,1440,44,-1
1566,20,15,1
1567,1440,33,-1
1568,966,32,-1
1569,1440,5,-1
1570,1276,5,-1
1571,20,29,1
1572,1440,8078,-1
1573,1276,47,-1
1574,20,15,1
1575,1440,38,-1
1576,1276,10,-1
1577,20,39,1
1578,563,572,1
1579,20,148,-1
1580,1440,250,-1
1581,1276,47,-1
1582,1440,5,-1
1583,1276,4,-1
1584,20,43,1
1585,563,339,1
1586,20,61,-1
1587,1440,34277,-1
1588,1276,57,-1
1589,1440,6,-1
1590,1276,5,-1
1591,20,159,1
1592,1440,30966,-1
1593,1440,38,-1
1594,20,20,1
1595,1440,25,-1
1596,1112,8,-1
1597,1440,4,-1
1598,1276,2,-1
1599,20,30,1
1600,1440,7987,-1
1601,1276,34,-1
1602,20,17,1
1603,1440,27670,-1
1604,1276,41,-1
1605,20,20,1
1606,1440,360,-1
1607,1276,20,-1
1608,20,17,1
1609,1358,607,-1
1610,1358,311,-1
1611,20,12,1
1612,1440,1049,-1
1613,1440,29,-1
1614,20,8,1
1615,1440,21,-1
1616,1440,7,-1
1617,1030,4,-1
1618,1358,4,-1
1619,20,7,1
1620,1440,211,-1
1621,20,5,1
1622,1276,5,-1
1623,20,22,1
1624,1440,540,-1
1625,1276,21,-1
1626,20,20,1
1627,1358,1786,-1
1628,1358,19,-1
1629,20,6,1
1630,563,315,1
1631,20,104,-1
1632,1440,7260,-1
1633,1440,55,-1
1634,1440,9,-1
1635,1440,5,-1
1636,1030,5,-1
1637,1358,5,-1
1638,1440,5,-1
1639,1276,6,-1
1640,20,51,1
1641,563,811,1
1642,20,77,-1
1643,1440,3395,-1
1644,1276,56,-1
1645,20,72,1
1646,1440,262,-1
1647,1440,14,-1
1648,1194,5,-1
1649,1440,5,-1
1650,1440,5,-1
1651,20,4,1
1652,1194,0,-1
1653,20,30,1
1654,1440,6868,-1
1655,1440,39,-1
1656,20,12,1
1657,1440,17,-1
1658,1112,8,-1
1659,20,52,1
1660,1440,951,-1
1661,1276,30,-1
1662,20,18,1
1663,1440,50,-1
1664,1276,8,-1
1665,20,38,1
1666,563,312,1
1667,20,128,-1
1668,1440,34290,-1
1669,1276,60,-1
1670,20,13,1
1671,1440,73,-1
1672,1276,7,-1
1673,20,324,1
1674,1440,30598,-1
1675,1276,42,-1
1676,20,30,1
1677,1440,25,-1
1678,1276,8,-1
1679,1440,13,-1
1680,1276,56,-1
1681,20,4,1
1682,1358,6465,-1
1683,20,36,1
1684,1440,1844,-1
1685,1276,22,-1
1686,20,71,1
1687,1440,27404,-1
1688,1276,47,-1
1689,20,91,1
1690,1358,543,-1
1691,1358,25,-1
1692,20,78,1
1693,1358,420,-1
1694,1358,25,-1
1695,20,10,1
1696,1440,936,-1
1697,1276,30,-1
1698,20,10,1
1699,1358,25,-1
1700,1358,8,-1
1701,20,30,1
1702,1077,545,1
1703,1440,42,-1
1704,1440,9,-1
1705,1194,5,-1
1706,1358,5,-1
1707,20,119,-1
1708,20,34,1
1709,1440,90,-1
1710,1276,8,-1
1711,20,14,1
1712,1440,1989,-1
1713,1440,23,-1
1714,20,9,1
1715,1194,12,-1
1716,1358,7465,-1
1717,20,41,1
1718,1440,43,-1
1719,1276,8,-1
1720,1358,101,-1
1721,20,12,1
1722,1440,349,-1
1723,1440,15,-1
1724,1194,4,-1
1725,1358,4,-1
1726,20,123,1
1727,1440,4291,-1
1728,1276,24,-1
1729,20,17,1
1730,1440,401,-1
1731,1276,54,-1
1732,20,52,1
1733,1358,19,-1
1734,1440,585,-1
1735,20,10,1
1736,1440,28,-1
1737,1194,5,-1
1738,20,42,1
1739,1440,6510,-1
1740,1440,30,-1
1741,20,18,1
1742,1194,75,-1
1743,1358,5,-1
1744,20,39,1
1745,1358,316,-1
1746,1440,247,-1
1747,20,12,1
1748,1276,69,-1
1749,1358,6,-1
1750,20,49,1
1751,563,247,1
1752,20,117,-1
1753,1440,34955,-1
1754,1276,35,-1
1755,20,84,1
1756,1440,962,-1
1757,1276,20,-1
1758,20,18,1
1759,563,293,1
1760,20,121,-1
1761,1440,29546,-1
1762,1440,46,-1
1763,1440,5,-1
1764,1440,4,-1
1765,1440,4,-1
1766,948,4,-1
1767,20,85,1
1768,1358,3293,-1
1769,1440,5000,-1
1770,20,26,1
1771,1276,41,-1
1772,563,344,1
1773,20,102,-1
1774,1440,27691,-1
1775,1440,39,-1
1776,1194,15,-1
1777,1358,2,-1
1778,20,77,1
1779,1440,446,-1
1780,1440,13,-1
1781,1440,3,-1
1782,1112,3,-1
1783,20,0,1
1784,20,38,1
1785,563,1600,1
1786,20,79,-1
1787,1358,699,-1
1788,1440,2032,-1
1789,1276,34,-1
1790,20,72,1
1791,1440,1061,-1
1792,1440,28,-1
1793,20,20,1
1794,1194,37,-1
1795,1440,8,-1
1796,1440,5,-1
1797,1194,5,-1
1798,20,211,1
1799,1440,3847,-1
1800,1276,46,-1
1801,20,16,1
1802,563,330,1
1803,20,180,-1
1804,1440,240,-1
1805,1276,28,-1
1806,20,72,1
1807,1440,3082,-1
1808,1276,36,-1
1809,1440,9,-1
1810,1276,6,-1
1811,1440,5,-1
1812,1440,7,-1
1813,1194,5,-1
1814,1358,6,-1
1815,20,25,1
1816,1440,2334,-1
1817,1276,27,-1
1818,20,10,1
1819,563,328,1
1820,1440,138,-1
1821,1276,24,-1
1822,20,6,-1
1823,20,44,1
1824,1440,463,-1
1825,1276,11,-1
1826,1440,171,-1
1827,1276,12,-1
1828,20,30,1
1829,563,199,1
1830,20,158,-1
1831,1358,1990,-1
1832,563,462,1
1833,20,98,-1
1834,1440,3867,-1
1835,1276,51,-1
1836,1440,4,-1
1837,1440,4,-1
1838,1194,4,-1
1839,1358,3,-1
1840,20,56,1
1841,1440,582,-1
1842,1276,28,-1
1843,20,13,1
1844,1440,35578,-1
1845,1276,52,-1
1846,20,14,1
1847,1358,41,-1
1848,1358,2162,-1
1849,20,29,1
1850,1358,1022,-1
1851,1440,26817,-1
1852,20,43,1
1853,1276,38,-1
1854,1440,17,-1
1855,1440,3,-1
1856,1440,4,-1
1857,1112,3,-1
1858,20,118,1
1859,1440,8466,-1
1860,1276,41,-1
1861,20,20,1
1862,563,1406,1
1863,20,262,-1
1864,1358,1291,-1
1865,1440,27085,-1
1866,1440,64,-1
1867,1440,7,-1
1868,1112,5,-1
1869,20,83,1
1870,1440,1943,-1
1871,1440,33,-1
1872,20,11,1
1873,1440,36,-1
1874,1112,8,-1
1875,20,20,1
1876,1440,818,-1
1877,1276,13,-1
1878,20,9,1
1879,1440,30,-1
1880,1276,7,-1
1881,20,92,1
1882,563,455,1
1883,20,96,-1
1884,563,159,1
1885,20,128,-1
1886,1440,472,-1
1887,1276,29,-1
1888,1440,6,-1
1889,1276,5,-1
1890,1440,5,-1
1891,1276,5,-1
1892,20,61,1
1893,1440,4452,-1
1894,1276,46,-1
1895,20,11,1
1896,1440,1172,-1
1897,1276,21,-1
1898,20,228,1
1899,1440,2111,-1
1900,1440,72,-1
1901,20,13,1
1902,1440,36,-1
1903,1112,9,-1
1904,1440,5,-1
1905,1440,5,-1
1906,1440,5,-1
1907,1112,5,-1
1908,563,648,1
1909,20,91,-1
1910,563,345,1
1911,20,104,-1
1912,563,841,1
1913,1358,61,-1
1914,20,6,-1
1915,1358,4,-1
1916,20,73,1
1917,1358,750,-1
1918,1358,25,-1
1919,20,7,1
1920,1440,1085,-1
1921,1276,57,-1
1922,20,11,1
1923,1440,24,-1
1924,1276,7,-1
1925,20,289,1
1926,1440,6814,-1
1927,1440,45,-1
1928,20,10,1
1929,1440,15,-1
1930,1112,5,-1
1931,1440,4,-1
1932,1440,3,-1
1933,1440,5,-1
1934,1112,4,-1
1935,20,65,1
1936,563,599,1
1937,20,107,-1
1938,1440,406,-1
1939,1440,19,-1
1940,20,6,1
1941,1194,23,-1
1942,563,258,1
1943,20,101,-1
1944,1440,32800,-1
1945,1276,0,-1
1946,20,0,1
1947,1358,0,-1
1948,1358,0,-1
1949,20,0,1
1950,1440,31265,-1
1951,1440,51,-1
1952,20,15,1
1953,1440,30,-1
1954,1112,6,-1
1955,1440,6,-1
1956,1276,5,-1
1957,20,20,1
1958,563,1114,1
1959,20,118,-1
1960,1440,7137,-1
1961,1276,45,-1
1962,20,93,1
1963,563,389,1
1964,20,72,-1
1965,1440,32105,-1
1966,1440,50,-1
1967,1194,6,-1
1968,1440,5,-1
1969,1440,5,-1
1970,1194,5,-1
1971,20,90,1
1972,1440,329,-1
1973,1440,11,-1
1974,1194,5,-1
1975,1358,4,-1
1976,20,7,1
1977,1440,1199,-1
1978,20,14,1
1979,1440,35,-1
1980,1440,8,-1
1981,1112,5,-1
1982,20,43,1
1983,1440,887,-1
1984,1440,20,-1
1985,20,10,1
1986,1194,31,-1
1987,1440,7,-1
1988,1276,5,-1
1989,20,25,1
1990,1358,916,-1
1991,1440,2078,-1
1992,20,11,1
1993,1276,27,-1
1994,1440,1373,-1
1995,20,12,1
1996,1276,29,-1
1997,1358,1721,-1
1998,20,15,1
1999,1358,42,-1
2000,1358,7,-1
2001,1440,5,-1
2002,1276,3,-1
2003,20,41,1
2004,1440,93,-1
2005,1276,6,-1
2006,1358,4,-1
2007,1440,66,-1
2008,1276,6,-1
2009,20,47,1
2010,563,611,1
2011,20,106,-1
2012,563,15,1
2013,20,153,-1
2014,1440,896,-1
2015,1276,20,-1
2016,20,6,1
2017,1440,1104,-1
2018,1276,20,-1
2019,20,5,1
2020,563,427,1
2021,20,74,-1
2022,1440,565,-1
2023,1440,21,-1
2024,1194,3,-1
2025,1358,5,-1
2026,20,41,1
2027,1440,7048,-1
2028,1276,41,-1
2029,20,11,1
2030,1440,504,-1
2031,1440,23,-1
2032,20,9,1
2033,1194,22,-1
2034,1440,6,-1
2035,1440,4,-1
2036,1194,4,-1
2037,20,10,1
2038,1440,845,-1
2039,20,39,1
2040,1276,27,-1
2041,1440,5,-1
2042,1276,4,-1
2043,20,49,1
2044,1440,33431,-1
2045,1276,51,-1
2046,20,20,1
2047,563,1083,1
2048,20,92,-1
2049,1358,108,-1
2050,1358,620,-1
2051,20,82,1
2052,1440,29331,-1
2053,1276,46,-1
2054,1440,14,-1
2055,1276,5,-1
2056,1358,5,-1
2057,1358,12,-1
2058,20,108,1
2059,563,1004,1
2060,20,108,-1
2061,1440,6878,-1
2062,1276,30,-1
2063,20,77,1
2064,1440,33246,-1
2065,1276,56,-1
2066,20,24,1
2067,1440,28,-1
2068,1276,9,-1
2069,1440,4,-1
2070,1276,4,-1
2071,20,37,1
2072,563,319,1
2073,20,116,-1
2074,1358,248,-1
2075,563,46,1
2076,1440,247,-1
2077,1440,20,-1
2078,1194,4,-1
2079,20,3,-1
2080,20,63,1
2081,1440,1530,-1
2082,1276,36,-1
2083,20,12,1
2084,1358,15,-1
2085,1440,6,-1
2086,1440,5,-1
2087,1440,5,-1
2088,1112,5,-1
2089,1358,5,-1
2090,20,31,1
2091,1358,81,-1
2092,1358,425,-1
2093,20,15,1
2094,1440,2552,-1
2095,1276,22,-1
2096,20,10,1
2097,563,294,1
2098,20,145,-1
2099,1440,1427,-1
2100,1276,20,-1
2101,20,60,1
2102,1440,1272,-1
2103,1276,20,-1
2104,20,75,1
2105,1440,313,-1
2106,1440,17,-1
2107,1194,14,-1
2108,1440,2,-1
2109,1440,4,-1
2110,1194,4,-1
2111,20,36,1
2112,1440,121,-1
2113,1440,11,-1
2114,1194,15,-1
2115,1358,5,-1
2116,20,89,1
2117,563,717,1
2118,20,124,-1
2119,1358,344,-1
2120,1358,25,-1
2121,20,66,1
2122,1440,848,-1
2123,1276,24,-1
2124,20,65,1
2125,563,405,1
2126,20,171,-1
2127,1440,873,-1
2128,1276,36,-1
2129,20,91,1
2130,1440,7018,-1
2131,1440,37,-1
2132,1440,5,-1
2133,1112,2,-1
2134,20,66,1
2135,1358,979,-1
2136,1440,30,-1
2137,20,20,1
2138,1276,26,-1
2139,1440,560,-1
2140,20,13,1
2141,1276,35,-1
2142,1440,6,-1
2143,1440,4,-1
2144,1194,2,-1
2145,1440,4,-1
2146,1276,3,-1
2147,20,17,1
2148,563,799,1
2149,20,171,-1
2150,1440,33127,-1
2151,1276,41,-1
2152,20,97,1
2153,1440,829,-1
2154,1276,22,-1
2155,20,70,1
2156,1358,8575,-1
2157,1440,21126,-1
2158,1440,59,-1
2159,1194,7,-1
2160,1440,5,-1
2161,1276,6,-1
2162,20,87,1
2163,563,464,1
2164,20,72,-1
2165,1440,8024,-1
2166,1276,105,-1
2167,20,190,1
2168,1440,31365,-1
2169,1440,61,-1
2170,1194,7,-1
2171,1358,5,-1
2172,20,120,1
2173,1358,127,-1
2174,1358,14,-1
2175,20,286,1
2176,1440,958,-1
2177,1440,30,-1
2178,20,10,1
2179,1194,41,-1
2180,1440,14,-1
2181,1440,7,-1
2182,1194,9,-1
2183,20,21,1
2184,563,808,1
2185,20,228,-1
2186,1358,356,-1
2187,1358,35,-1
2188,1358,6,-1
2189,1358,101,-1
2190,20,3,1
2191,1358,397,-1
2192,20,21,1
2193,1440,69,-1
2194,1440,9,-1
2195,1194,7,-1
2196,20,16,1
2197,563,499,1
2198,20,142,-1
2199,1358,1760,-1
2200,1440,79,-1
2201,1276,10,-1
2202,1358,9,-1
2203,20,110,1
2204,1440,1618,-1
2205,1276,41,-1
2206,20,15,1
2207,1440,1461,-1
2208,1276,46,-1
2209,20,19,1
2210,1440,67,-1
2211,1276,12,-1
2212,1440,139,-1
2213,1440,13,-1
2214,1194,8,-1
2215,1440,6,-1
2216,1440,7,-1
2217,1194,7,-1
2218,1440,6,-1
2219,822,10,-1
2220,20,159,1
2221,1077,2015,1
2222,20,233,-1
2223,563,25,1
2224,20,101,-1
2225,1077,7525,1
2226,20,180,-1
2227,1480,348,1
2228,645,115,1
2229,20,107,-1
2230,563,466,1
2231,20,159,-1
2232,563,504,1
2233,20,137,-1
2234,563,26546,1
2235,20,110,-1
2236,563,186950,-1
2237,563,1087,1
2238,20,95,-1
2239,1440,9768,-1
2240,1440,45,-1
2241,1194,5,-1
2242,20,95,1
2243,563,1077,1
2244,20,92,-1
2245,563,340,1
2246,20,152,-1
2247,1077,123,1
2248,20,86,-1
2249,1440,8500,-1
2250,1276,46,-1
2251,20,105,1
2252,1440,6741,-1
2253,1276,23,-1
2254,20,9,1
2255,1358,6221,-1
2256,1440,41,-1
2257,20,10,1
2258,1276,25,-1
2259,1440,12562,-1
2260,20,38,1
2261,1440,38,-1
2262,1194,6,-1
2263,20,164,1
2264,1358,8848,-1
2265,1077,411,1
2266,20,164,-1
2267,1358,4876,-1
2268,1440,11860,-1
2269,1276,43,-1
2270,20,94,1
2271,1440,13084,-1
2272,1276,54,-1
2273,20,15,1
2274,1440,10317,-1
2275,1276,67,-1
2276,20,10,1
2277,1440,12749,-1
2278,1440,99,-1
2279,20,15,1
2280,1194,17,-1
2281,1210,28871,-1
2282,20,46,1
2283,1440,2919,-1
2284,1276,25,-1
2285,20,58,1
2286,1358,10912,-1
2287,1440,19230,-1
2288,20,77,1
2289,1440,59,-1
2290,1194,22,-1
2291,20,114,1
2292,1440,8130,-1
2293,1440,41,-1
2294,20,10,1
2295,1194,32,-1
2296,1358,16642,-1
2297,20,36,1
2298,563,560,1
2299,20,97,-1
2300,563,895,1
2301,20,78,-1
2302,1440,6066,-1
2303,1276,46,-1
2304,20,98,1
2305,1358,7437,-1
2306,1358,47,-1
2307,20,11,1
2308,1440,5910,-1
2309,1276,45,-1
2310,20,10,1
2311,1358,6044,-1
2312,1440,6768,-1
2313,20,35,1
2314,1440,36,-1
2315,1194,7,-1
2316,20,72,1
2317,1440,6234,-1
2318,1440,56,-1
2319,20,17,1
2320,1194,17,-1
2321,1358,10582,-1
2322,20,36,1
2323,1440,2578,-1
2324,1276,0,-1
2325,20,4295,1
2326,1358,4781,-1
2327,563,293,1
2328,20,154,-1
2329,1440,4487,-1
2330,1276,26,-1
2331,20,76,1
2332,563,213,1
2333,20,122,-1
2334,833,1393,-1
2335,1358,3368,-1
2336,20,133,1
2337,1358,128,-1
2338,1440,7592,-1
2339,20,36,1
2340,1440,38,-1
2341,1194,8,-1
2342,20,92,1
2343,1440,17462,-1
2344,1440,56,-1
2345,20,15,1
2346,1194,37,-1
2347,1440,12841,-1
2348,20,38,1
2349,1440,37,-1
2350,1194,6,-1
2351,20,90,1
2352,1358,4972,-1
2353,1358,11512,-1
2354,20,37,1
2355,1358,7350,-1
2356,1358,779,-1
2357,20,21,1
2358,1358,58,-1
2359,1440,4015,-1
2360,20,39,1
2361,1276,41,-1
2362,1358,6,-1
2363,20,94,1
2364,1440,10202,-1
2365,1440,56,-1
2366,20,15,1
2367,1194,34,-1
2368,563,273,1
2369,20,126,-1
2370,1440,11017,-1
2371,1440,45,-1
2372,20,10,1
2373,1194,23,-1
2374,1358,10016,-1
2375,20,37,1
2376,1358,7947,-1
2377,1358,46,-1
2378,20,92,1
2379,1440,5610,-1
2380,1276,30,-1
2381,20,10,1
2382,1358,434,-1
2383,1440,9059,-1
2384,20,53,1
2385,1440,59,-1
2386,1194,10,-1
2387,20,109,1
2388,883,1558,-1
2389,1440,8314,-1
2390,20,17,1
2391,1276,41,-1
2392,1358,85,-1
2393,20,264,1
2394,563,565,1
2395,20,292,-1
2396,1358,14558,-1
2397,1440,1005,-1
2398,1276,56,-1
2399,20,603,1
2400,563,407,1
2401,20,338,-1
2402,1358,4358,-1
2403,1440,103,-1
2404,20,35,1
2405,1276,118,-1
2406,1440,16898,-1
2407,20,48,1
2408,1276,59,-1
2409,1358,8020,-1
2410,20,75,1
2411,1440,6207,-1
2412,1276,36,-1
2413,20,66,1
2414,1480,4531,1
2415,131,89,1
2416,20,78,-1
2417,1440,2037,-1
2418,1440,27,-1
2419,1194,4,-1
2420,20,51,1
2421,1358,6278,-1
2422,1358,41,-1
2423,20,10,1
2424,1077,6429,1
2425,20,142,-1
2426,1358,600,-1
2427,1440,8699,-1
2428,1276,41,-1
2429,20,92,1
2430,1358,2595,-1
2431,1440,6307,-1
2432,20,26,1
2433,1276,45,-1
2434,1440,6008,-1
2435,20,14,1
2436,1440,39,-1
2437,1194,5,-1
2438,20,43,1
2439,1440,6751,-1
2440,1276,32,-1
2441,20,19,1
2442,1358,6144,-1
2443,563,283,1
2444,20,293,-1
2445,1440,4964,-1
2446,1276,20,-1
2447,20,65,1
2448,1164,2641,-1
2449,1358,7956,-1
2450,20,30,1
2451,1358,46,-1
2452,1358,8529,-1
2453,20,45,1
2454,1358,20024,-1
2455,1358,11088,-1
2456,20,35,1
2457,563,30240,1
2458,20,124,-1
2459,244,55958,-1
2460,563,258,1
2461,20,96,-1
2462,1077,8906,1
2463,20,106,-1
2464,563,195,1
2465,20,76,-1
2466,563,36923,1
2467,20,172,-1
2468,563,195,1
2469,20,69,-1
2470,563,88,1
2471,20,82,-1
2472,1077,747,1
2473,20,76,-1
2474,563,542,1
2475,20,61,-1
2476,563,682,1
2477,20,72,-1
2478,1480,24137,1
2479,131,96,1
2480,20,38,-1
2481,563,11667,1
2482,20,176,-1
2483,563,844,1
2484,20,374,-1
2485,563,175,1
2486,20,71,-1
2487,1077,167,1
2488,20,162,-1
2489,1077,1999,1
2490,20,149,-1
2491,1077,41666,-1
2492,563,401,1
2493,20,121,-1
2494,1358,89215,-1
2495,1358,19489,-1
2496,20,131,1
2497,1440,6980,-1
2498,1440,42,-1
2499,20,21,1
2500,1194,25,-1
2501,1440,6978,-1
2502,20,221,1
2503,1276,38,-1
2504,563,397,1
2505,20,74,-1
2506,1077,944,1
2507,20,99,-1
2508,1050,3771,-1
2509,1440,9253,-1
2510,1440,46,-1
2511,1194,5,-1
2512,20,99,1
2513,1440,12569,-1
2514,1440,54,-1
2515,20,22,1
2516,1194,48,-1
2517,1358,12165,-1
2518,20,45,1
2519,1440,5783,-1
2520,1276,43,-1
2521,20,83,1
2522,1440,5450,-1
2523,1440,46,-1
2524,20,15,1
2525,1194,15,-1
2526,1440,11227,-1
2527,20,44,1
2528,1276,51,-1
2529,1358,13,-1
2530,20,107,1
2531,1440,17880,-1
2532,1276,45,-1
2533,20,15,1
2534,563,355,1
2535,20,247,-1
2536,1358,15,-1
2537,1358,9605,-1
2538,20,42,1
2539,1358,9750,-1
2540,1440,46,-1
2541,20,10,1
2542,1276,26,-1
2543,1440,7631,-1
2544,20,38,1
2545,1276,36,-1
2546,1440,5768,-1
2547,20,66,1
2548,1276,86,-1
2549,1440,5365,-1
2550,20,0,1
2551,1276,0,-1
2552,1358,10292,-1
2553,20,63,1
2554,319,3329,-1
2555,1440,3345,-1
2556,20,20,1
2557,1276,42,-1
2558,1358,20511,-1
2559,20,57,1
2560,563,726,1
2561,20,154,-1
2562,1440,9921,-1
2563,1276,0,-1
2564,1358,0,-1
2565,20,3763,1
2566,1440,6955,-1
2567,1276,44,-1
2568,20,20,1
2569,1358,6412,-1
2570,563,298,1
2571,20,137,-1
2572,1440,9479,-1
2573,1276,43,-1
2574,1358,14,-1
2575,20,83,1
2576,1440,24631,-1
2577,1276,46,-1
2578,20,13,1
2579,1358,15,-1
2580,563,1565,1
2581,20,154,-1
2582,563,296,1
2583,20,77,-1
2584,563,717,1
2585,20,113,-1
2586,1358,8527,-1
2587,1358,8974,-1
2588,20,155,1
2589,1440,10705,-1
2590,1440,58,-1
2591,20,16,1
2592,1194,35,-1
2593,563,2454,1
2594,20,317,-1
2595,563,29,1
2596,20,70,-1
2597,1440,5972,-1
2598,1276,61,-1
2599,20,121,1
2600,1316,133,-1
2601,1358,9537,-1
2602,20,38,1
2603,1440,7674,-1
2604,1276,51,-1
2605,1358,5,-1
2606,20,113,1
2607,563,2804,1
2608,20,180,-1
2609,563,556,1
2610,20,126,-1
2611,563,972,1
2612,20,123,-1
2613,1358,2332,-1
2614,1440,7543,-1
2615,1276,37,-1
2616,20,71,1
2617,1440,8874,-1
2618,1440,48,-1
2619,20,11,1
2620,1194,26,-1
2621,563,371,1
2622,20,223,-1
2623,1440,8173,-1
2624,1440,42,-1
2625,1194,5,-1
2626,20,90,1
2627,1440,14881,-1
2628,1276,53,-1
2629,20,17,1
2630,1358,41,-1
2631,1440,15272,-1
2632,20,56,1
2633,1440,77,-1
2634,1440,15,-1
2635,1112,7,-1
2636,20,132,1
2637,563,2999,1
2638,20,289,-1
2639,1358,11514,-1
2640,1440,8080,-1
2641,1276,65,-1
2642,20,132,1
2643,1440,7920,-1
2644,1440,64,-1
2645,20,18,1
2646,1194,45,-1
2647,563,461,1
2648,20,119,-1
2649,1440,10389,-1
2650,1440,64,-1
2651,1194,9,-1
2652,20,523,1
2653,563,1065,1
2654,20,634,-1
2655,1440,146057,-1
2656,1440,81,-1
2657,20,25,1
2658,1440,77,-1
2659,1440,16,-1
2660,1440,10,-1
2661,1440,9,-1
2662,1440,8,-1
2663,1440,8,-1
2664,1440,7,-1
2665,20,0,1
2666,1440,8,-1
2667,1440,8,-1
2668,1440,8,-1
2669,1440,7,-1
2670,1440,8,-1
2671,1440,7,-1
2672,1440,8,-1
2673,1440,15,-1
2674,1440,9,-1
2675,1440,8,-1
2676,1440,11,-1
2677,1440,8,-1
2678,1440,9,-1
2679,1440,9,-1
2680,1440,10,-1
2681,1440,9,-1
2682,1440,8,-1
2683,1440,8,-1
2684,1440,15,-1
2685,1440,8,-1
2686,20,247,1
2687,563,2253,1
2688,1358,4419,-1
2689,20,10,-1
2690,563,483,1
2691,20,113,-1
2692,563,2265,1
2693,20,92,-1
2694,563,25,1
2695,20,169,-1
2696,1358,989,-1
2697,1440,9773,-1
2698,1276,44,-1
2699,20,91,1
2700,1358,5522,-1
2701,1440,6634,-1
2702,1276,27,-1
2703,20,71,1
2704,1440,11940,-1
2705,1276,49,-1
2706,20,61,1
2707,1358,7004,-1
2708,1358,768,-1
2709,20,26,1
2710,1358,4749,-1
2711,1358,35,-1
2712,20,10,1
2713,1358,9613,-1
2714,1440,6641,-1
2715,20,47,1
2716,1276,38,-1
2717,1358,7457,-1
2718,20,35,1
2719,563,416,1
2720,20,187,-1
2721,1440,7981,-1
2722,1440,46,-1
2723,20,10,1
2724,1194,25,-1
2725,1358,15017,-1
2726,20,46,1
2727,1440,8540,-1
2728,1276,115,-1
2729,20,42,1
2730,1358,57,-1
2731,1358,8878,-1
2732,20,49,1
2733,1358,137,-1
2734,385,4789,-1
2735,20,33,1
2736,1358,72,-1
2737,1358,211,-1
2738,20,23,1
2739,1358,6361,-1
2740,1440,7663,-1
2741,20,34,1
2742,1276,54,-1
2743,1358,11185,-1
2744,20,56,1
2745,1440,14412,-1
2746,1440,80,-1
2747,20,25,1
2748,1194,63,-1
2749,563,699,1
2750,20,211,-1
2751,563,130,1
2752,20,164,-1
2753,1358,3515,-1
2754,1358,8934,-1
2755,1358,33,-1
2756,20,91,1
2757,563,231,1
2758,20,127,-1
2759,1440,8144,-1
2760,1440,117,-1
2761,1194,25,-1
2762,20,201,1
2763,1440,13530,-1
2764,1440,62,-1
2765,20,15,1
2766,1194,41,-1
2767,563,536,1
2768,20,113,-1
2769,1358,7400,-1
